userName,score,at,content
Pengguna Google,4,2025-10-02 14:47:38,fitur nya bagus sama semua lagu ada tapi saat putar lagu pasti ada iklan yang promosi Spotify premium dan kita bisa mendengar lagu 10 kali bikin aku sedikit gk senang karna aku mau dengerin lagu ku suka malah GK bisa tapi syukurnya besok bisa dengerin lagu lagi tapi ada keselahan di playsift lagu saat putar seharus nya lagu pertama yang paling atas eh malah acak ketika lagu nya selesai malah acak lagi apakah ini bug atau emang?
Pengguna Google,5,2025-11-01 06:52:36,spotify aplikasi music paling bagus menurutku karena semua music yg ku cari ada semua tpi kadang ada yg kurang sprti lirik lagu nya biasanya ada yg gak ada translate nya sekian dri ulasan saya ☺
Pengguna Google,5,2025-09-27 05:25:45,"apk pemutar lagu paling bagus menurut ku,, tinggal klik di pencarian dan langsung putar,,bisa juga dipakai dilatar belakang JD bisa sambil buka apk yg lain,,ada iklan,tp masih wajar saja"
Pengguna Google,1,2025-10-08 10:08:26,"jir lah cuman buat lagu apa yg mau di putar doang harus premium, pemerasan mah ini namanya, masih belum cukup buat lu uang dari orang yg pakai premium sama iklan? sampai-sampai buat mutar lagu doang harus premium mending download sendiri lagu nya dari pada pakai ni aplikasi, ujung ujungnya cuman di peras jir lah😹"
Pengguna Google,1,2025-10-11 08:48:37,"banyak banget iklan double2 terus setiap denger musik pasti iklan Jangan pake, kalo mau ada apk lain yang ga berisi iklan, tentu kalian pasti risih sama iklan kan kalo lagi enak2 dengerin musik, jadi jangan Download apk ini Banyak banget iklan 🙏 #AingKesel_Loba_Iklan"
Pengguna Google,1,2025-11-18 00:57:51,saya sangat menyesal karna udah top up premium karna setelah saya pakai aplikasi spotify ini keluar dengan sendiri nya sudah saya coba hapus unisntas lalu instal lagi sampe 3x tetep aja hasilnya sama ini sangat mengecewakan saya pengguna yang sangat kecewa akan aplikasi yang dibangga bangga kan di khalayak semua orang
Pengguna Google,2,2025-10-25 12:32:20,"terdapat masalah pada saat pembayaran langganan menggunakan gopay, itu dompet digital yang saya pakai untuk pembayaran langganan aplikasih ini, sampai bulan berikut tidak jadi juga saya bakalan tidak melanjutkan langganan bulanan saya"
Pengguna Google,1,2025-10-24 15:33:34,"kikir banget!!! gw yg gratisan malah makin susah denger lagu yg gua pengen heran dah,dari dulu dari lagu ga ngacak di bikin acak itu oke lah masih normal,karna cmn lagu di playlist yg random,skrng gw denger lagu ini malah di puter lagu itu,kecewa banget gua kalo ini"
Pengguna Google,3,2025-11-07 17:32:01,"bagus sih iya, tapi bugnya masih banyak banget. dari iklan yg kebanyakan, lagu podcast sama audio audio tiba-tiba pada ngilang. tolong ya, perbaiki."
Pengguna Google,4,2025-10-15 17:18:42,aplikasi nya bagus lengkap tapi iklan dk ngotak... 💔💔💔💔💔 ini mau dengar musik bukannya mau dengar iklan oke lah iklannya kalo muncul 2-4 kali itu lebih dari itu aaaa 9oblok... masa ikalmnya disuruh pake shopee pay later kita disuruh mirip pinjol aashaaua
Pengguna Google,2,2025-10-27 10:46:47,"spotify sekarang enggak banget deh, masa baru dengar 1 sampai 2 lagu udah iklan aja padahal dulu minimal 5 lagu dulu baru iklan malah iklannya sekarang bisa 2 sampai 3 lagi. jadi lebih banyak dengerin iklan daripada musiknya."
Pengguna Google,2,2025-11-16 05:54:40,"sebagai user free..., pls perasaan dulu sebelum upd bisa mutar lagu apapun yang kita mau tanpa harus beli premium. tapi, sekarang udah gak bisa, sekarang harus beli premium dulu biar bisa milih lagu apapun itu. kenapa harus gitu spotify?"
Pengguna Google,1,2025-09-28 23:51:40,"ada salah satu iklan yg ada bunyi suara Kalson kendaraan, jika kita mendengarkan Spotify di dalam kendaraan itu jelas mengganggu konsentrasi dalam berkendara, smg kedepannya lebih memperhatikan lagi keselamatan berkendara pengguna nya, Terima kasih."
Pengguna Google,1,2025-10-22 14:45:04,"yaelah makin pelit aja ini spotify sekarang iklan ampe 3 biji durasi panjang bener, udah bener 2 aja iklan, kalau mau tambahin lagi lah inovasi baru seperti harga premium promo atau yang lain, demi allah ganggu banget dan maksa bgt iklan ampe 3 biji durasi masing"" 30 detik buset, 1 menit lebih itu udah kaya dengerin lagu gua"
Pengguna Google,2,2025-11-10 13:02:48,kalo nanti update jangan lupa ya iklan ny tambahin jadi 10 jangn lupa jga durasi per iklan ny 5 menit. aneh bngt semakin kesini iklan makin lama makin banyk. bkn gk mau premiun. pernah premiun tpi sering jga nemu iklan . ngapain jga premium kalo masih ada iklan !!! thanks ( jari tengah )
Pengguna Google,3,2025-10-22 14:27:48,bujuugggg makin hari iklan makin banyak amat satu lagi tiga kali iklan pas udah selesai iklan lagi satu jadi empat iklan buset dah iya iya gw tau gw ga premium tapi ga gitu juga lah dua masih bisa lah gw terima ini empat satu lagi bujug dah gila kali lo
Pengguna Google,5,2025-10-19 04:03:42,"aplikasi nya memudahkan saya saat mau mendengar musik luar negeri, dan musik yang lagi nge-hits pun juga ada, sangat bervariasi sekali, dan apk nya sangat begitu bagus, bahkan sampe sekarang saya masih menggunakannya❤️"
Pengguna Google,4,2025-11-09 02:37:12,"kebanyakan iklan dan saat mode free gk bisa bebas putar musik yang di pilih, harus tunggu besok baru bisa putar lagu yg di sukai,bintang 4 dulu deh kalo udah di perbarui lgi baru bintang 5"
Pengguna Google,5,2025-11-03 06:33:47,"Saya sangat menyukai aplikasi ini. Lagu-lagunya lengkap dan mudah mencarinya. Spotify selalu menemani aktifitas saya sehari-hari. Bagi yg belum menginstall aplikasi ini, jangan ragu, segera download. Saya sudah menggunakan aplikasi ini selama 4 tahun lebih dan saya puas."
Pengguna Google,4,2025-11-01 12:03:39,"aplikasi ini sudah sangat bagus, tapi saat mau cek profil spotify saya sendiri, itu suka error seperti playlist publik tetapi tidak muncul di profil spotify saya padahal tidak di privatkan dan sebaliknya playlist privat malah muncul di profil spotify saya padahal saya tidak mempubliknya. tapi sudah bagus aplikasinya, saya suka, hampir setiap hari saya membuka aplikasi ini untuk mendengarkan musik."
Pengguna Google,5,2025-10-31 04:20:38,tolong iklannya di kurangin atau durasi iklannya di kurangin karna iklan saya jdi ga fokus. saya sebelumnya ingin premium saja tpi uang saya lgi saya butuhkan untuk kebutuhan saya. jadi ya sekian dari saya. klo soal apknya udah best👍🔥.saya hanya ingin durasi atau iklannya di percepat saja🗿. sekian terima kasih🗿🙏
Pengguna Google,5,2025-10-18 06:21:35,bro development please lah aplikasi lu dah bagus tapi iklan nya ituloh kebanyakan banget anjirr masa gue baru dengerin 1 lagu udah dikasih 3 iklan yang berbeda anjirr. ya gye lama lama muak juga lah njirr. sengaja gue kasih bintang 5 ⭐⭐⭐⭐⭐ biar muncul di atas dan semoga di baca ya ulasan gue ini
Pengguna Google,3,2025-09-27 14:18:41,shuffle pintar nya ganggu. terus pas aku nyetel musik sambil masuk ke aplikasi setelah musik nya selesai langsung ilang gitu aja? ngeselin banget pls... bisa ga di hapus aja... masa baru dengerin 1 lagu harus balik lagi ke apk spotify buat nyetel lagu yang lain. pls. Tanggapin jangan diem aja.
Pengguna Google,5,2025-11-08 19:29:23,"All my favorite songs are here, the application is really good. rekomen banget buat yang suka ngemusik atau nyetel musik pas lagi santai""nya disini juga ga ribet tinggal cari judulnya atau liriknya kalian pasti nemu sesuai lagu yg kalian mau, apalagi ni aplikasi udah dipake beribu ribu orang yang psti nya terbukti BAGUSS BNGETTT"
Pengguna Google,2,2025-11-17 10:20:47,"kunyuk banyak bat iklan apalagi harus premium, dikit dikit premium dikit dikit premium ada ada bae kaga kaya awal rilis enak bat di pake lahk sekarang mah make juga ogah nyetel lagu juga harus premium, iye gw tau nie admin juge harus ada pendapatan tapi mikir dikit ngapa pendapatan ya pendapatan tapi ini kelebihan gelo"
Pengguna Google,5,2025-11-19 03:54:28,"pengalaman mendengarkan musik yang mantap, ditambah direktori koleksinya yang lengkap bahkan untuk lagu-lagu yang lawas. Jadi bisa untuk semua kalangan."
Pengguna Google,5,2025-10-13 03:12:52,"saya sangat terbantu oleh aplikasi ini sebabnya tidak perlu pakai memori lagi untuk di simpan di HP cukup klik Spotify lansung bisa dengerin musik tanpa ada gangguan sinyal , pokok nya mantap..,😄😃"
Pengguna Google,2,2025-11-05 12:58:49,"lemot banget buset padahal wifi lancar+buka apl lain juga lancar banget. tapi emg dari dulu Spotify tu lemot banget. makanya aku ga gunain ni apl dari 2021. sempet gonta-ganti hp+nyoba unduh Spotify, tapi pas digunain sama aja lemotnya. terus sekarang aku coba lagi posisi hp baru dan unduh lagi ternyata masih sama lemotnya."
Pengguna Google,1,2025-10-29 14:40:10,"kenapa akun gabisa masuk pdahal akun saya suda login tiba tiba log out kenapa bisa tolong perbaiki spotify nya lah padahal suda di lupa kata sandi tidk bisa login lagi udah coba berbagai cara tapi tetap tidak bisa login lagi tolong di perbaiki mengapa bisa seperti itu ,jangan mengecewakan user spotify"
Pengguna Google,1,2025-10-26 05:45:56,"kenapa dolby atmos di redmi note 13 pro 5G tidak berfungsi saat menjalankan sportfy, setelah coba di yutub dan aplikasi musik lainnya berjalan dgn normal, sepele sih cuma yg peka suara/nada kurang mantap klo gak pake dolby palagi saat pake sound ulik equilizer jg gak bisa"
Pengguna Google,1,2025-10-07 04:15:40,"banyak iklan, tau ni apk karena iklan, pas udah download iklan lagi, mending iklannya sekali ini sampe 4 kali, iya gw tau beli premium solusinya, tapi kan ga semua orang mampu beli anjir, kurangin lah kocak maksimal 2 kek anj"
Pengguna Google,1,2025-10-19 19:47:34,"Spotify sekarang klannya gila'an ,,,3 sekaligus,, dari yg awal cuma 1, terus 2,eh sekarang 3,,, jadi,secara ga langsung , semakin maksa pengguna biasa beralih ke premium,,, sungguh mantap penjajahan era modern 👍"
Pengguna Google,1,2025-10-10 06:52:15,"scammm, beli premium harga 60rban katanya buat 3 bulan, pas dicek bagian akun ternyata cuma buat 1 bulan😭 balikin duit gue itu lumayan buat beli yg paket siswa karena biasanya gue beli yg paket itu (gara"" tergiur harga 60 buat 3 bulan ya gini😭)"
Pengguna Google,3,2025-10-07 12:38:24,Kenapa ya bayar berlangganan menggunakan pulsa selalu di tolak? Padahal pulsa juga ada isinya & cukup untuk byr premium bulanan (include pajak) . Jadi syg bgt kalo harus top up saldo ke e-wallet.
Pengguna Google,4,2025-10-19 01:28:08,"Kenapa ya setiap mau peoses pembayaran premium selalu muncul ""tidak dapat menghubung"" pdhl koneksi dan pengaturan aman2 aja. Mohon solusinya dong spotify"
Pengguna Google,3,2025-11-06 15:36:58,"aplikasi bagus, kalau premium.Kalau ga premium banyak iklannya 2 sampai 3 lagu iklannya muncul, sekalinya muncul iklannya 3."
Pengguna Google,1,2025-11-11 15:50:40,jujur yah entah dari tahun kpn sya download aplikasi ini biasa nya sesuai lagu nya tapi di Minggu Minggu ini ko selalu gak sesuai si apa yg saya ketik padahal biasa sya setel musik nya tolong di perbaiki in lagi sya download pake Kouta yah bukan gratisan oke
Pengguna Google,4,2025-09-29 09:50:52,"Memang bukan pengguna premium, iklan banyak oke lah, cuma sekarang pilih lagu untuk di putar di batasi, mau ga mau terus klik next lagu, itu pun kena batasan juga. Mendengarkan lagu jadi tidak menyenangkan lagi.."
Pengguna Google,1,2025-10-07 23:59:03,"gjls bgt lagu diplaylist hilang semua, padahal sinyal bagus, kuota bnyak, pake wifi pun sama, malah ada akun yg kaya kena blacklist gitu gabisa buka Spotify, mohon di perbaiki ya t41"
Pengguna Google,3,2025-11-08 01:42:13,"pindah kesini karna gak mau kena iklan di YT. gak taunya lebih larah, iklannya maksa 2 sesi gak bisa di skip. milih urutan lagu aja kudu langganan premium dulu."
Pengguna Google,5,2025-11-09 02:19:49,testimoni saya apk ini bgus sangat bagus librari music genre cukup komplit semua tersusun dgn rapi fitur lainnya ga neko neko cukup simple tapi pelayanannya maximal saya blm lama sih instal apk ini dan selama ini cukup memuaskan saran saya jaga kualitas dan profesionalitas nya untuk developer hasilkan lagi inovasi lainnya untuk memanjakan membernya termasuk saya pribadi demi kemajuan apk ini.b5 deh saya kasih tapi ingat jngn kecewakan member mu...succes selalu...
Pengguna Google,3,2025-11-16 11:37:16,lagu nya udh bagus apk nya bagus .tapi yang saya bencil iklannya yg terlalu lama dan.klo kita nyeletel lagu lama lama di suruh putar besok.males jing mana di suruh premium. cuman bagus apk nya good
Pengguna Google,5,2025-11-05 23:41:57,"hhhmmm gak diragukan lagi sama aplikasi yg satu ini, ngebantu banget buat dengerin lagu, apalagi nostalgia sama lagu lagu lama, pertahankan terus cuma spotify yg bisa kasih lagu lagu complete yg saat ini udh gak pernah ada di media tv"
Pengguna Google,5,2025-10-06 00:43:57,tadinya iphone 64gb trus upgrade Samsung 256GB berharap dpt premium murah pas mau pembayaran eh ternyata trik marketing palsu 59900/3bulan klik pembayaran ternyata untuk 1bulan emang konoha semua nya gk bisa konsisten dan jujur
Pengguna Google,3,2025-11-11 15:24:28,sebenarnya bagus cuman mau daftar premium individual kok GK bisa2 yah pdhal udh tak cobain berkali2 tetap aja GK bisa sedangkan daftar yg lainnya bisa semua kecuali yg individual mles bnget kalau iklan Mulu mknya mau pake premium
Pengguna Google,1,2025-10-06 14:24:00,"untuk skrg gw kecewa, singkatnya susah banget nyari lagu yg bagus atau sesuai dengan yg di cari, kebanyakan ntah lagu apa apa yg di lampirkan di pencarian, biasanya ada yg bagus bagus"
Pengguna Google,4,2025-10-17 03:30:37,"bagus sich aplikasinya, hanya saja yang ingin dengarkan lagu secara gratis (free) tanpa berlangganan lebih bnyak mendengar kan iklan yg lumayan banyak daripada musiknya."
Pengguna Google,5,2025-11-15 06:12:57,"spotify bagus banget, tapi sayangnya berbayar. kasian kaum pelajar kaya aku, huhu🥲. dulu bisa dengar lagu dan download lagunya free, sekarang udah ngga bisa yang buat aku sedih. tapi semoga aja aku punya banyak uang biar bisa beralih ke mode berbayar. soalnya lagu lagu di spotify bagus bagus semua🔥"
Pengguna Google,1,2025-10-26 05:17:34,"kebanyakan iklan.. setiap ngedengerin 1-2 lagu muncul iklan, iklannya juga bukan cuman satu, tapi 3, jadi denger lagu cuman 2 iklannya 3. keterlaluan.."
Pengguna Google,5,2025-11-19 12:04:15,"Suka banget sumpah, tapi banyak iklannya. dulu juga ada, tapi sekarang tuh banyak banget iklannya. kaya saya kesannya denger iklan daripada denger musik, hehe tapi nggak papa, makasih ya udah bikin hidupku penuh keceriaan. Salam buat BTS, Ariana Grande, Jeff Satur, Seventeen (Kr), Denny Caknan dan musisi hebat lainnya ya. makasih"
Pengguna Google,4,2025-11-05 18:17:32,"spotify tuh tempat lagu yang mantap banget mood aku jadi nanik kalo play spotify cuman iklan nya menurutku agak terlalu banyak 😅, dan juga lagunya ada yang ga punya lirik, kalo lagu yang gak populer it's okay lah ini lagunya populer banget, versi ori nya kadang juga ga ada tapi kalo ambil spotify pro udh bagus banget sih semangat mimin spotify semoga spotify tambah besar lagi"
Pengguna Google,2,2025-11-03 03:28:49,"maksa banget buat premium, miskin banget ya? Iklan si boleh iklan, tapi Satu lagu tiga iklan, ga habis fikir anjir. Baru habis satu lagu iklannya tiga, gila gila, ngemis banget miris"
Pengguna Google,3,2025-10-19 06:32:42,"jujur suka bgt dengerin lagu di spotify, tp ko sekarang gini? 😭, masa mau ganti lagu sesuai mau kita aja harus premium dulu, kalau nggak ya nungguin ganti sendiri, AAA KOK GINI SII, balikin yg dulu pls, masa mau ganti lagu sesuai yg kita pengen ga bisa.."
Pengguna Google,4,2025-11-17 05:54:41,keren bagus bisa main atau nonton dengerin lagu dan juga ada kekurangannya karena ada iklan tolong iklannya dihilangkan bisa bisa dengerin lagu tampa iklan kalo udh di up d kalo gk ada iklan saya kasih bintang lima tolong ya gk usah ada iklannya👍
Pengguna Google,1,2025-11-18 14:42:28,"Setelah update sekarang harus serba premium, sehingga tidak bisa memilih lagu bebas yang mau diputar kalau free. Tolong kembalikan bebas putar seperti dulu untuk pelanggan free"
Pengguna Google,1,2025-11-12 11:49:20,"tadi sempet mau dengerin lagu sambil belajar tib²udah harus pake premium, tolong dong spotify ini kn tiba² harus premium apa lagi lagu yang mau di dengar lagu yang kita suka tapi harus premium ini bagus aplikasi nya tapi harus premium kadang bingung kalo beli premium itu kadang terlalu mahal jadi kadang dengar yang udah ada, sekarang semjak aplikasi spotify pake premium jadi jarang make sekarang ke aplikasi yang bisa denger lagu yang gratis"
Pengguna Google,5,2025-10-17 11:42:31,"aplikasinya bagus, aku paling suka kalo nonton dalam musik muncul iklan 4 kali yang masing masing iklan nya berdurasi 30 detik-1 menit🥰, tolong ya kalo ngasih iklan ya NGOTAK LAH!!!"
Pengguna Google,5,2025-11-16 08:17:13,Aplikasi ini tidak jelas padahal sudah beli premium lewat gopay eh masih saja banyak iklan terus cuma bisa mutar musik 2 kali sehari saya beri bintang 5 agar kelihatan dan kebaca oleh orang lain
Pengguna Google,3,2025-11-01 15:48:18,"musiknya suka mati sendiri, padahal gada ngapa ngapain, udah dipasang timer buat 1 jam kedepan, masih aja mati lnyaa . tolong diperbaiki. nyebelin soalnya"
Pengguna Google,2,2025-11-03 06:08:14,"Kalau ponsel mati terus dihidupkan lagi tanpa jaringan internet aplikasinya tidak bisa digunakan padahal sudah berlangganan Premium, tolong dong untuk diperbaiki lagi."
Pengguna Google,2,2025-11-13 11:39:43,aplikasinya bagus dan lagunya juga hampir lengkap tapi tolonglah jangan dikit-dikit premium masa sekarang milih lagu aja dibatasi kalo banyak iklan masih ok lah ini milih lagu doang di batasi
Pengguna Google,1,2025-10-03 03:55:25,lama lama kurang nyaman sama aplikasi ini karena terlalu banyak iklannya bisa 4 iklan. terus kalau mau berlangganan premium suka berlangganan secara otomatis
Pengguna Google,4,2025-10-15 02:15:31,"kenapa kebanyakan iklan sih. baru 2-3 lagu udh iklan lagi. iklannya pun 3x. kalau bisa, dikurangi ya iklannya. padahal aplikasi nya bagus loh."
Pengguna Google,5,2025-09-29 14:22:30,"bagus banngett walau aku belum premium sih,kaya aku suka banget dari iklan nya yang ga sering banget ngga kaya aplikasi lain yang sering ada iklan dan lagu² dari banyak musisi yang aku suka ada, intinya untuk Spotify loveee bangett dehh"
Pengguna Google,4,2025-09-27 04:19:11,gatau ini cuma aku yg pernah ngalamin ato yg lain pernah juga tapi ad kyk bug gitu yg bikin musiknya ganti ganti terus dan ga ada suaranya tapi overall semuanya udah bagus dan lagunya juga lengkap sekian dan mohon diperbaikan:v
Pengguna Google,3,2025-10-15 01:04:43,"kenapa ya akun gua ilang cuman karena pengen tambah akun,udah itu masih ada premiumnya lagi terus gua pengen masuk malah ga bisa masuk, tolong dong ini gimana masa akun gua ilang begitu aja rugi gua sumpah kalo bisa balikin aja uang gua."
Pengguna Google,2,2025-10-11 08:08:53,"dulu sih sengaja ga langganan, biar tetep ada iklan tipis2 biar ga boring lagu terus. tapi makin kesini kok iklannya makin ngeselin ya, banyak iklan di luar spotify yg masuk. lebih parah dari youtube karena gabisa di skip"
Pengguna Google,1,2025-11-08 15:19:02,"boleh kalau cuman iklan doang, lah sekarang pemutaran lagu juga dibatas, ini mah udah kayak maksa buat premium, soalnya kalau gak premium dibatasinya kerasa banget, mending ganti apk kalau gini terus"
Pengguna Google,2,2025-10-09 14:18:11,"bagus...... tapi kadang iklanya gangu. its okay sihh buat aku. cuma yg paling gangu itu satu, kenapa tombol skip nya harus di batasi banget..... jujur itu gangu banget buat aku plus satu lagi, liriknya loh..... kok bisa ada yg engak ada yg iya."
Pengguna Google,1,2025-11-20 14:09:48,"minimal kalo bikin apps tuh yang gak nyusahin buat muter lagu ya, masa iya mau denger lagu aja harus bayar kikir amat sih, gw kira update selanjutnya bakal merubah pandangan gw ke app ini jadi lebih bagus, ini malah jadi lebih buruk yang ada"
Pengguna Google,1,2025-11-21 12:30:40,"makin kesini makin kikir,apalagi user free,hrs banget di limitin setiap hari nya kah?masa cuma mau dngr 1-2 lagu hrs prem sih?gabisa milih,hrs sesuai ama yg di saranin spotify,apk paling kikir yg pernah gua temuin selain capcut."
Pengguna Google,4,2025-11-17 11:15:21,"niceeee, app ini bagus bgtt aplagi klo dengerin musiknya pas belajar itu vibesnya kerasa bangetbangetbanget `3` cumannn requestkuu ituu, kurangin dikit iklannya pas muter lagu, agak kesel aj giu pas dh siap mw dengerin lagu berikutnya ehh mlh iklann- ^_^"
Pengguna Google,3,2025-11-20 09:07:06,"Serius ini 1-2 musik 1-4 iklan? WHAT?...😔 agak KECEWA..,karena dulu perasaan ga sebanyak ini. jujur emang spotify tu emg tempat denger lagu yg emg satu satunya yg bagus,tapi ga separah ini juga dong iklannya,saran sedikit 1-5 musik,2/3 iklan saja..."
Pengguna Google,1,2025-09-26 14:28:52,"banyak sekali iklan, lirik sudah banyak yang ilang juga. jadi gak bisa nyanyi lagi, terus terlalu diskriminasi dengan pengguna gratisan. seandainya kalau ada uang aku juga akan beli tau gak!!!!. intinya aku kecewa"
Pengguna Google,3,2025-11-07 12:57:02,"aplikasi kikir, masa milih lagu doang pake batas segala buat non premium user? dulu bisa milih ampe 50x lagu baru kena batasan lah sekarang kok dari 10-20 udah dibatasi milih lagu?, iya tau kami user gratisan tapi ga gini juga dong"
Pengguna Google,5,2025-11-13 07:30:41,"jujur hampir setiap hari aku dengerin lagu di spotify overall good, tapi boleh ga ya tampilan di tablet tuh diubah lagi playlistnya biar kaya di hp.. soalnya lebih susah milih dan lihat lagunya huhu"
Pengguna Google,3,2025-11-08 08:49:22,"Spotify ini apk musik bagus, tapi iklan yang terlalu banyak dan setiap satu lagu yang menitnya 4 sampai 5 menit iklan yang 1 menit dan ada 2 iklan kadang juga 3 minim kasi jarak 2 lagu 3 lagu"
Pengguna Google,1,2025-11-08 01:21:48,"udah lama pakai spotify baru kali ini kcewa. pas mau ganti udah ga bisa di paksa harus ke premium. hadeh knapa si dkit"" premium. jadi ga leluasa buat dngerin musik. pdahal mau plih yg udah ada di playlist eh ga bisa"
Pengguna Google,5,2025-11-06 07:01:15,Bagus dan juga relatively seru mendengarkan lagu² yang ku sukai dan juga pernah dengar di Youtube semoga saja lagunya yang ku sukai di youtube juga paling banyak ada di Spotify biar saya senang terus mendengarkan saat bermain game maupun belajar dan mengerjakan PR
Pengguna Google,4,2025-10-28 11:58:15,"ini kenapa sudah di update jadi harus premium ya? setiap mau putar musik harus premium dulu, padahal kemarin sebelum di update masih aman² aja! tolong di perbaiki lagi ya Dev.."
Pengguna Google,1,2025-10-12 08:37:56,"terlalu susah (ruwet) mengakses lirik lagu di mobile, kenapa harus scroll dulu ke bawah terus tap, padahal dulu tinggal tap di bawah tombol play/pause untuk mengakses lirik. versi lama jauh lebih baik. tolong diperbaiki."
Pengguna Google,1,2025-11-11 11:47:41,"kikir banget dah, iklan banyak, UI nya penuh bgt, sekarang semua fitur termasuk pilih lagu aja harus premium. iya sih spoti butuh pendapatan, tp ini uda ngeselin jadinya, bikin males pake juga"
Pengguna Google,5,2025-10-10 05:50:44,ini adalah aplikasi terbagus di play store bisa menghibur saya dan bisa mambuat saya manjadi kembali aktif saya bisa mendengar kan semua lagu dari mulai sedih atau seru semua nya ada saya benar benar suka saya beri bintang 5 😍🤩
Pengguna Google,5,2025-11-14 02:06:54,"padahal jaringan bagus tapi kalo mau dengar lagu pasti ke skip sendiri trs tertulis tidak ada jaringan dan kalo udh bisa dengar lagu batas cuman 9 detik abistu hilang suaranya sampe habis padahal jaringan bagus, begitu begitu trsss jadi mls buka Spotify tolol"
Pengguna Google,5,2025-10-17 07:42:44,"apk ini udh bagus dan iklannya juga bisa dibilang dikit tp adain diskon Spotify premium buat siswa/i SMA juga dongg, sekarang itu lagi banyak tugas dn aku bisa fokus sm tugas gr gr dengerin musik di Spotify tapi yah yg bikin kesel tu gara gara kahalang iklan...jadi please kasii diskon prem untuk siswa/i SMA jugaaa, nanti aku wajib langsung sat set beli itu Spotify prem"
Pengguna Google,5,2025-11-08 23:19:10,"sportify emang sangat bagus, koleksi lagunya mantap semua Singga bisa dengan mudah mencari lagu yang disukai . sukses selalu 👍🙏"
Pengguna Google,1,2025-11-02 10:05:02,"spotify kek mana ya sekarang, mana dari 200lebih playlist gue yang di putar cuma itu² aja, aneh!!, tolong perbaiki, kalau begini gue males berlangganan lagi!!!!!!!!!!"
Pengguna Google,1,2025-11-09 00:43:20,tolong lah kalo kasih iklan kasih jarak 10/15 lagu Jan setiap lagu ada iklan mana iklan nya itu itu terus yang ada mau nenangin diri denger lagu malah tambah stress Ama iklan di setiap jeda lagu iya tau gw gk premium tapi ya Jan gitu juga la kek iklan lu itu maksa bet buat premium
Pengguna Google,1,2025-11-20 14:46:14,"nih dev ku kasih saran yh, sekarang klo mau dengerin lagu harus premium aja yg free batesin 3 kali sehari, skip lagu batesin 3 kali aja, terus pas buka aplikasi kasih banyak iklan aja, harga di naikin aja. biar lu dev spotify ini kaya banget udh klo emang apa apa premium sekalian aja full premium hadeh aplikasi kikir nya kebangetan mau nyaingin dev EA apa loe aneh dikit dikit premium"
Pengguna Google,3,2025-11-16 00:13:21,saya sangat khawatir dengan storage yang banyak itu apakah itu akan memenuhi memori saya jujur saya suka Spotify tapi penyimpanan memori internal yang berlebihan membuat saya resah mohon responnya terima kasih
Pengguna Google,3,2025-11-11 13:10:25,"untuk developer, tolong kembalikan Spotify seperti yang sebelumnya lagi. jadi developer jangan kikir amat lah, kasih lah sedekah, soal shuffle sama iklan gw gak masalah. cuma di milih lagu aja di batasin"
Pengguna Google,3,2025-11-20 14:36:25,"mau dikasih iklan juga oke aja sebenernya buat pengguna yang ga pake fitur premium, tapi yakali baru juga puter satu lagu udah muncul iklan lagii😔"
Pengguna Google,1,2025-11-10 03:29:45,banyak iklan terus tiba-tiba gak bisa milih lagu yang aku suka!! harus premium dulu kata sistem nya kalo mau milih sesuka hati. gak recommend banget buat aplikasi ini!!!!!
Pengguna Google,2,2025-11-14 10:26:28,gara gara kebanyakan iklan jadi banyak bug iklan yang dimana iklannya gk jalan jalan!!!!! jadi harus di hapus tarus masuk lagi ke aplikasinya makanya jangan kebanyakan iklan!!!!!!
Pengguna Google,5,2025-10-02 13:32:00,"enak woiii spotify tapi banyak iklan pliss😃😃, jadi males denger musik selanjutnya menurutku bagusan iklannya setiap 10 lagu sekali atau 5 atau 7 biar enak and enjoy jadinya tolong ya spotify soalnya tiap 2 lagu sekali aku pasti dapet iklan bosen juga soalnya iklannya itu mulu and jangan lupa SHIBAL ANYONG🤭🤭...... AIGO AIGO JINJAAA??? 😻😻😻😻...... MIHU MIHU NYA TEMAN TEMANNNNN😝😝😝😝"
Pengguna Google,1,2025-10-02 10:07:17,"habis putar lagu langsung iklan , mau dengerin lagu mana gak jelas lagi munculnya padahal saya gak langganan premium , udah jelek ,mahal , repotin orang saja , spam , pokoknya hapus iklan premium secepatnya supaya saya gak mood 🙏🏻😡😡😡🙏🏻 + saya doakan semoga yang ciptain iklan spotify mengalami bangkrut total"
Pengguna Google,4,2025-11-21 06:07:15,bagus-bagus aja sih juga lumayan tetapi pas aku dengerin lagu itu ada ganggu-ganggu kayak macet-macet lagi tuh lagunya tuh kayak ada iklan gangguan suara itu nah disuruh pakai ini itu terus capek dengerinnya sempat sih sikapnya kesel
Pengguna Google,5,2025-11-09 13:56:52,"kenapa susah banget mau belangganan spotify? metode pembayaran harus menggunakan kartu perbankan, apakah tidak bisa di lakukan dengan e wallet,. mohon untuk di tambahkan metode pembayaran lain nya. terimakasih"
Pengguna Google,1,2025-11-09 17:02:16,"iklan kendaraan macet nya muncul trus,iklan ini sangat berbahaya bagi pengendara yang menggunakan musik dari apk purify,bisa memicu kecelakaan yg tinggi karna kaget,kalo bisa,iklan itu di hapus total saja sangat berbahay buat pengguna purify saat mengemudi di jalan"
